dataset,instancia,n,M,archivo
programacion-dinamica-contra-backtracking,DP-VS-BT-3870000,45,3870000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3870000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3880000,45,3880000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3880000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3890000,45,3890000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3890000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3900000,45,3900000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3900000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3910000,45,3910000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3910000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3920000,45,3920000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3920000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3930000,45,3930000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3930000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3940000,45,3940000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3940000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3950000,45,3950000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3950000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3960000,45,3960000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3960000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3970000,45,3970000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3970000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3980000,45,3980000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3980000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-3990000,45,3990000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-3990000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4000000,45,4000000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4000000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4010000,45,4010000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4010000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4020000,45,4020000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4020000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4030000,45,4030000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4030000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4040000,45,4040000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4040000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4050000,45,4050000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4050000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4060000,45,4060000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4060000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4070000,45,4070000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4070000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4080000,45,4080000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4080000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4090000,45,4090000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4090000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4100000,45,4100000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4100000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4110000,45,4110000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4110000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4120000,45,4120000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4120000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4130000,45,4130000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4130000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4140000,45,4140000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4140000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4150000,45,4150000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4150000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4160000,45,4160000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4160000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4170000,45,4170000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4170000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4180000,45,4180000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4180000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4190000,45,4190000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4190000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4200000,45,4200000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4200000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4210000,45,4210000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4210000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4220000,45,4220000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4220000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4230000,45,4230000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4230000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4240000,45,4240000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4240000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4250000,45,4250000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4250000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4260000,45,4260000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4260000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4270000,45,4270000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4270000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4280000,45,4280000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4280000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4290000,45,4290000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4290000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4300000,45,4300000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4300000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4310000,45,4310000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4310000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4320000,45,4320000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4320000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4330000,45,4330000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4330000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4340000,45,4340000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4340000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4350000,45,4350000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4350000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4360000,45,4360000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4360000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4370000,45,4370000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4370000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4380000,45,4380000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4380000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4390000,45,4390000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4390000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4400000,45,4400000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4400000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4410000,45,4410000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4410000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4420000,45,4420000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4420000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4430000,45,4430000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4430000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4440000,45,4440000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4440000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4450000,45,4450000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4450000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4460000,45,4460000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4460000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4470000,45,4470000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4470000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4480000,45,4480000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4480000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4490000,45,4490000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4490000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4500000,45,4500000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4500000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4510000,45,4510000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4510000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4520000,45,4520000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4520000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4530000,45,4530000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4530000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4540000,45,4540000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4540000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4550000,45,4550000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4550000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4560000,45,4560000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4560000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4570000,45,4570000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4570000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4580000,45,4580000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4580000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4590000,45,4590000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4590000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4600000,45,4600000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4600000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4610000,45,4610000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4610000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4620000,45,4620000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4620000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4630000,45,4630000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4630000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4640000,45,4640000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4640000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4650000,45,4650000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4650000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4660000,45,4660000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4660000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4670000,45,4670000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4670000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4680000,45,4680000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4680000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4690000,45,4690000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4690000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4700000,45,4700000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4700000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4710000,45,4710000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4710000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4720000,45,4720000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4720000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4730000,45,4730000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4730000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4740000,45,4740000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4740000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4750000,45,4750000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4750000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4760000,45,4760000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4760000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4770000,45,4770000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4770000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4780000,45,4780000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4780000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4790000,45,4790000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4790000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4800000,45,4800000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4800000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4810000,45,4810000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4810000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4820000,45,4820000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4820000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4830000,45,4830000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4830000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4840000,45,4840000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4840000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4850000,45,4850000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4850000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4860000,45,4860000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4860000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4870000,45,4870000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4870000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4880000,45,4880000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4880000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4890000,45,4890000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4890000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4900000,45,4900000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4900000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4910000,45,4910000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4910000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4920000,45,4920000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4920000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4930000,45,4930000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4930000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4940000,45,4940000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4940000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4950000,45,4950000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4950000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4960000,45,4960000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4960000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4970000,45,4970000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4970000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4980000,45,4980000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4980000.txt
programacion-dinamica-contra-backtracking,DP-VS-BT-4990000,45,4990000,instancias/programacion-dinamica-contra-backtracking/DP-VS-BT-4990000.txt
